,Epoch,Datetime,lidar_path,lidar_frame_deltas,Datetime_y,camera_path,camera_frame_deltas,fused_frame_deltas
47,1715225643021.795,2024-05-09 03:34:03.021794922,1715225643021795.pcd,100.219970703125,2024-05-09 03:34:02.960244385,_Color_1715225642960.24438476562500.png,66.72216796875,0.061550537
48,1715225643121.9,2024-05-09 03:34:03.121899902,1715225643121900.pcd,100.10498046875,2024-05-09 03:34:03.093688721,_Color_1715225643093.68872070312500.png,66.72216796875,0.028211181
49,1715225643222.433,2024-05-09 03:34:03.222433105,1715225643222433.pcd,100.533203125,2024-05-09 03:34:03.160412109,_Color_1715225643160.41210937500000.png,66.723388671875,0.062020996
50,1715225643322.515,2024-05-09 03:34:03.322514893,1715225643322515.pcd,100.081787109375,2024-05-09 03:34:03.293856934,_Color_1715225643293.85693359375000.png,66.722412109375,0.028657959
51,1715225643422.758,2024-05-09 03:34:03.422758057,1715225643422758.pcd,100.2431640625,2024-05-09 03:34:03.360579590,_Color_1715225643360.57958984375000.png,66.72265625,0.062178467
52,1715225643523.046,2024-05-09 03:34:03.523045898,1715225643523046.pcd,100.287841796875,2024-05-09 03:34:03.494024658,_Color_1715225643494.02465820312500.png,66.722412109375,0.02902124
53,1715225643623.541,2024-05-09 03:34:03.623541016,1715225643623541.pcd,100.4951171875,2024-05-09 03:34:03.560744385,_Color_1715225643560.74438476562500.png,66.7197265625,0.062796631
54,1715225643723.707,2024-05-09 03:34:03.723707031,1715225643723707.pcd,100.166015625,2024-05-09 03:34:03.694185059,_Color_1715225643694.18505859375000.png,66.720947265625,0.029521972
55,1715225643823.919,2024-05-09 03:34:03.823918945,1715225643823919.pcd,100.2119140625,2024-05-09 03:34:03.760904785,_Color_1715225643760.90478515625000.png,66.7197265625,0.06301416
56,1715225643924.017,2024-05-09 03:34:03.924017090,1715225643924017.pcd,100.09814453125,2024-05-09 03:34:03.894344482,_Color_1715225643894.34448242187500.png,66.719970703125,0.029672608
57,1715225644024.359,2024-05-09 03:34:04.024358887,1715225644024359.pcd,100.341796875,2024-05-09 03:34:03.961064453,_Color_1715225643961.06445312500000.png,66.719970703125,0.063294434
58,1715225644124.487,2024-05-09 03:34:04.124487061,1715225644124487.pcd,100.128173828125,2024-05-09 03:34:04.094504150,_Color_1715225644094.50415039062500.png,66.7197265625,0.029982911
59,1715225644224.951,2024-05-09 03:34:04.224950928,1715225644224951.pcd,100.4638671875,2024-05-09 03:34:04.161224365,_Color_1715225644161.22436523437500.png,66.72021484375,0.063726563
60,1715225644325.071,2024-05-09 03:34:04.325071045,1715225644325071.pcd,100.1201171875,2024-05-09 03:34:04.294665283,_Color_1715225644294.66528320312500.png,66.719970703125,0.030405762
61,1715225644425.276,2024-05-09 03:34:04.425275879,1715225644425276.pcd,100.204833984375,2024-05-09 03:34:04.361385498,_Color_1715225644361.38549804687500.png,66.72021484375,0.063890381
62,1715225644525.343,2024-05-09 03:34:04.525343018,1715225644525343.pcd,100.067138671875,2024-05-09 03:34:04.494825684,_Color_1715225644494.82568359375000.png,66.72021484375,0.030517334
63,1715225644625.593,2024-05-09 03:34:04.625593018,1715225644625593.pcd,100.25,2024-05-09 03:34:04.561540771,_Color_1715225644561.54077148437500.png,66.715087890625,0.064052247
64,1715225644725.698,2024-05-09 03:34:04.725697998,1715225644725698.pcd,100.10498046875,2024-05-09 03:34:04.694970947,_Color_1715225644694.97094726562500.png,66.715087890625,0.030727051
65,1715225644826.727,2024-05-09 03:34:04.826727051,1715225644826727.pcd,101.029052734375,2024-05-09 03:34:04.761687012,_Color_1715225644761.68701171875000.png,66.716064453125,0.065040039
66,1715225644926.985,2024-05-09 03:34:04.926985107,1715225644926985.pcd,100.258056640625,2024-05-09 03:34:04.895116943,_Color_1715225644895.11694335937500.png,66.71484375,0.031868164
67,1715225645027.128,2024-05-09 03:34:05.027127929,1715225645027128.pcd,100.142822265625,2024-05-09 03:34:04.961831787,_Color_1715225644961.83178710937500.png,66.71484375,0.065296142
68,1715225645127.195,2024-05-09 03:34:05.127195068,1715225645127195.pcd,100.067138671875,2024-05-09 03:34:05.095261475,_Color_1715225645095.26147460937500.png,66.714599609375,0.031933593
69,1715225645227.232,2024-05-09 03:34:05.227231934,1715225645227232.pcd,100.036865234375,2024-05-09 03:34:05.161976318,_Color_1715225645161.97631835937500.png,66.71484375,0.065255616
70,1715225645327.963,2024-05-09 03:34:05.327962891,1715225645327963.pcd,100.73095703125,2024-05-09 03:34:05.295406738,_Color_1715225645295.40673828125000.png,66.715576171875,0.032556153
71,1715225645428.152,2024-05-09 03:34:05.428152100,1715225645428152.pcd,100.189208984375,2024-05-09 03:34:05.362121338,_Color_1715225645362.12133789062500.png,66.714599609375,0.066030762
72,1715225645528.478,2024-05-09 03:34:05.528478027,1715225645528478.pcd,100.325927734375,2024-05-09 03:34:05.495550537,_Color_1715225645495.55053710937500.png,66.714599609375,0.03292749
73,1715225645628.744,2024-05-09 03:34:05.628743896,1715225645628744.pcd,100.265869140625,2024-05-09 03:34:05.562267822,_Color_1715225645562.26782226562500.png,66.71728515625,0.066476074
74,1715225645729.109,2024-05-09 03:34:05.729108887,1715225645729109.pcd,100.364990234375,2024-05-09 03:34:05.695702637,_Color_1715225645695.70263671875000.png,66.71728515625,0.03340625
75,1715225645829.58,2024-05-09 03:34:05.829580078,1715225645829580.pcd,100.47119140625,2024-05-09 03:34:05.829138428,_Color_1715225645829.13842773437500.png,66.718505859375,0.00044165
