,lidar_id,Timestart,Timeend,lidar_path,Datetime,Epoch,camera_path,Stream Type_Accel,F#_Accel,HW Timestamp (ms)_Accel,Host Timestamp(ms)_Accel,3DOF_x_Accel,3DOF_y_Accel,3DOF_z_Accel,Stream Type_Gyro,F#_Gyro,HW Timestamp (ms)_Gyro,Host Timestamp(ms)_Gyro,3DOF_x_Gyro,3DOF_y_Gyro,3DOF_z_Gyro
119,2551,2024-09-09 18:07:48.143666016,2024-09-09 18:07:48.243537973,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002551.pcd,2024-09-09 18:07:48.193601994,1725905268163.8418,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905268163.84179687500000.png,Accel,2646,58932756,1725905268192,0.137,9.248,2.942,Gyro,5223,58931491,1725905268191,-0.001,-0.003,-0.005
120,2552,2024-09-09 18:07:48.243638207,2024-09-09 18:07:48.343478279,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002552.pcd,2024-09-09 18:07:48.293558243,1725905268263.86,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905268263.86010742187500.png,Accel,2656,59031918,1725905268291,0.118,9.248,2.932,Gyro,5243,59031680,1725905268291,-0.004,0.002,-0.003
121,2553,2024-09-09 18:07:48.343581163,2024-09-09 18:07:48.443434737,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002553.pcd,2024-09-09 18:07:48.393507950,1725905268363.877,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905268363.87695312500000.png,Accel,2666,59131075,1725905268390,0.137,9.248,2.952,Gyro,5262,59126861,1725905268386,-0.004,0.001,0.001
122,2554,2024-09-09 18:07:48.443524375,2024-09-09 18:07:48.543383480,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002554.pcd,2024-09-09 18:07:48.493453927,1725905268463.894,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905268463.89404296875000.png,Accel,2676,59230240,1725905268489,0.118,9.248,2.932,Gyro,5282,59227050,1725905268486,-0.005,0.003,-0.001
123,2555,2024-09-09 18:07:48.543481210,2024-09-09 18:07:48.643329083,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002555.pcd,2024-09-09 18:07:48.593405146,1725905268563.9114,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905268563.91137695312500.png,Accel,2686,59329412,1725905268589,0.108,9.248,2.932,Gyro,5302,59327240,1725905268586,-0.003,0.001,0.001
124,2556,2024-09-09 18:07:48.643435483,2024-09-09 18:07:48.743316092,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002556.pcd,2024-09-09 18:07:48.693375787,1725905268663.93,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905268663.92993164062500.png,Accel,2696,59428579,1725905268688,0.127,9.248,2.942,Gyro,5322,59427430,1725905268687,-0.004,-0.001,-0.003
125,2557,2024-09-09 18:07:48.743417316,2024-09-09 18:07:48.843277559,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002557.pcd,2024-09-09 18:07:48.793347437,1725905268763.947,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905268763.94702148437500.png,Accel,2706,59527737,1725905268787,0.127,9.248,2.942,Gyro,5342,59527620,1725905268787,-0.002,0.004,0.001
126,2558,2024-09-09 18:07:48.843369050,2024-09-09 18:07:48.943262921,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002558.pcd,2024-09-09 18:07:48.893315985,1725905268863.9646,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905268863.96459960937500.png,Accel,2716,59626897,1725905268886,0.137,9.228,2.932,Gyro,5361,59622800,1725905268882,-0.004,-0.003,0.001
127,2559,2024-09-09 18:07:48.943354792,2024-09-09 18:07:49.043286732,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002559.pcd,2024-09-09 18:07:48.993320762,1725905268963.9802,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905268963.98022460937500.png,Accel,2726,59726051,1725905268985,0.118,9.208,2.942,Gyro,5381,59722989,1725905268982,-0.004,0.001,0.000
128,2560,2024-09-09 18:07:49.043373456,2024-09-09 18:07:49.143302862,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002560.pcd,2024-09-09 18:07:49.093338159,1725905269063.9966,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905269063.99658203125000.png,Accel,2736,59825210,1725905269085,0.127,9.218,2.922,Gyro,5401,59823179,1725905269082,-0.002,-0.004,-0.001
129,2561,2024-09-09 18:07:49.143390818,2024-09-09 18:07:49.243350071,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002561.pcd,2024-09-09 18:07:49.193370444,1725905269164.0112,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905269164.01123046875000.png,Accel,2747,59934284,1725905269193,0.118,9.228,2.932,Gyro,5423,59933388,1725905269192,-0.004,-0.002,-0.003
130,2562,2024-09-09 18:07:49.243448528,2024-09-09 18:07:49.343376537,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002562.pcd,2024-09-09 18:07:49.293412532,1725905269264.0264,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905269264.02636718750000.png,Accel,2757,60033441,1725905269293,0.127,9.218,2.942,Gyro,5443,60033578,1725905269293,-0.005,-0.002,0.000
131,2563,2024-09-09 18:07:49.343478129,2024-09-09 18:07:49.443378393,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002563.pcd,2024-09-09 18:07:49.393428261,1725905269364.0398,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905269364.03979492187500.png,Accel,2767,60132604,1725905269392,0.118,9.248,2.922,Gyro,5462,60128758,1725905269388,0.001,-0.001,0.002
132,2564,2024-09-09 18:07:49.443477587,2024-09-09 18:07:49.543353282,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002564.pcd,2024-09-09 18:07:49.493415434,1725905269464.0535,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905269464.05346679687500.png,Accel,2777,60231766,1725905269491,0.127,9.248,2.922,Gyro,5482,60228948,1725905269488,0.002,0.003,-0.003
133,2565,2024-09-09 18:07:49.543442203,2024-09-09 18:07:49.643307096,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002565.pcd,2024-09-09 18:07:49.593374649,1725905269564.071,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905269564.07104492187500.png,Accel,2787,60330924,1725905269590,0.127,9.218,2.913,Gyro,5502,60329138,1725905269588,0.004,0.003,-0.004
134,2566,2024-09-09 18:07:49.643401044,2024-09-09 18:07:49.743294246,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002566.pcd,2024-09-09 18:07:49.693347645,1725905269664.0952,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905269664.09521484375000.png,Accel,2797,60430086,1725905269689,0.127,9.238,2.913,Gyro,5522,60429327,1725905269688,-0.003,-0.002,-0.004
135,2567,2024-09-09 18:07:49.743392053,2024-09-09 18:07:49.843274421,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002567.pcd,2024-09-09 18:07:49.793333237,1725905269764.1177,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905269764.11767578125000.png,Accel,2807,60529250,1725905269789,0.147,9.267,2.942,Gyro,5542,60529517,1725905269789,-0.003,0.004,-0.003
136,2568,2024-09-09 18:07:49.843377825,2024-09-09 18:07:49.943260835,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002568.pcd,2024-09-09 18:07:49.893319330,1725905269864.1409,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905269864.14086914062500.png,Accel,2817,60628413,1725905269888,0.127,9.228,2.932,Gyro,5561,60624697,1725905269884,-0.010,-0.002,0.003
137,2569,2024-09-09 18:07:49.943366874,2024-09-09 18:07:50.043276567,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002569.pcd,2024-09-09 18:07:49.993321720,1725905269964.1626,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905269964.16259765625000.png,Accel,2827,60727577,1725905269987,0.118,9.218,2.913,Gyro,5581,60724887,1725905269984,-0.007,0.002,-0.001
138,2570,2024-09-09 18:07:50.043383751,2024-09-09 18:07:50.143273507,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002570.pcd,2024-09-09 18:07:50.093328629,1725905270064.1846,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905270064.18457031250000.png,Accel,2837,60826742,1725905270086,0.127,9.248,2.932,Gyro,5601,60825077,1725905270084,-0.011,0.002,-0.002
139,2571,2024-09-09 18:07:50.143376712,2024-09-09 18:07:50.243279521,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002571.pcd,2024-09-09 18:07:50.193328116,1725905270164.205,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905270164.20507812500000.png,Accel,2847,60925907,1725905270185,0.127,9.228,2.932,Gyro,5621,60925267,1725905270185,-0.006,-0.003,0.000
140,2572,2024-09-09 18:07:50.243386016,2024-09-09 18:07:50.343317181,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002572.pcd,2024-09-09 18:07:50.293351598,1725905270264.2263,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905270264.22631835937500.png,Accel,2857,61025074,1725905270284,0.118,9.248,2.932,Gyro,5640,61020447,1725905270280,0.001,0.001,-0.006
141,2573,2024-09-09 18:07:50.343422252,2024-09-09 18:07:50.443377727,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002573.pcd,2024-09-09 18:07:50.393399989,1725905270364.2458,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905270364.24584960937500.png,Accel,2868,61134153,1725905270393,0.118,9.228,2.932,Gyro,5662,61130656,1725905270390,-0.005,-0.004,0.003
142,2574,2024-09-09 18:07:50.443481059,2024-09-09 18:07:50.543466620,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002574.pcd,2024-09-09 18:07:50.493473839,1725905270464.2659,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905270464.26586914062500.png,Accel,2878,61233312,1725905270493,0.127,9.248,2.932,Gyro,5682,61230845,1725905270490,-0.007,-0.001,0.005
143,2575,2024-09-09 18:07:50.543563389,2024-09-09 18:07:50.643507563,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002575.pcd,2024-09-09 18:07:50.593535476,1725905270564.2866,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905270564.28662109375000.png,Accel,2888,61332468,1725905270591,0.127,9.238,2.932,Gyro,5702,61331035,1725905270590,-0.009,-0.004,0.002
144,2576,2024-09-09 18:07:50.643610213,2024-09-09 18:07:50.743529143,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002576.pcd,2024-09-09 18:07:50.693569678,1725905270664.3108,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905270664.31079101562500.png,Accel,2898,61431626,1725905270691,0.127,9.238,2.932,Gyro,5722,61431225,1725905270690,-0.001,0.006,-0.003
145,2577,2024-09-09 18:07:50.743620865,2024-09-09 18:07:50.843511523,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002577.pcd,2024-09-09 18:07:50.793566194,1725905270764.3335,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905270764.33349609375000.png,Accel,2908,61530783,1725905270790,0.118,9.238,2.942,Gyro,5741,61526405,1725905270786,-0.002,-0.003,-0.003
146,2578,2024-09-09 18:07:50.843599241,2024-09-09 18:07:50.943474181,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002578.pcd,2024-09-09 18:07:50.893536711,1725905270864.3567,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905270864.35668945312500.png,Accel,2918,61629946,1725905270889,0.137,9.248,2.932,Gyro,5761,61626595,1725905270886,-0.004,0.002,0.001
147,2579,2024-09-09 18:07:50.943562277,2024-09-09 18:07:51.043467443,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002579.pcd,2024-09-09 18:07:50.993514860,1725905270964.3782,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905270964.37817382812500.png,Accel,2928,61729108,1725905270988,0.118,9.248,2.922,Gyro,5781,61726785,1725905270986,0.003,0.001,0.001
148,2580,2024-09-09 18:07:51.043564460,2024-09-09 18:07:51.143469008,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002580.pcd,2024-09-09 18:07:51.093516734,1725905271064.4004,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905271064.40039062500000.png,Accel,2938,61828273,1725905271087,0.108,9.257,2.932,Gyro,5801,61826975,1725905271086,0.000,0.000,-0.003
149,2581,2024-09-09 18:07:51.143575741,2024-09-09 18:07:51.243500182,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002581.pcd,2024-09-09 18:07:51.193537961,1725905271164.421,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905271164.42089843750000.png,Accel,2948,61927441,1725905271187,0.127,9.228,2.942,Gyro,5821,61927165,1725905271186,-0.005,-0.001,-0.003
150,2582,2024-09-09 18:07:51.243596554,2024-09-09 18:07:51.343550306,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002582.pcd,2024-09-09 18:07:51.293573430,1725905271264.4421,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905271264.44213867187500.png,Accel,2958,62026612,1725905271286,0.118,9.257,2.942,Gyro,5841,62027354,1725905271286,0.001,-0.004,-0.001
151,2583,2024-09-09 18:07:51.343649483,2024-09-09 18:07:51.443536581,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002583.pcd,2024-09-09 18:07:51.393593032,1725905271364.4617,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905271364.46166992187500.png,Accel,2968,62125777,1725905271385,0.127,9.228,2.922,Gyro,5860,62122535,1725905271382,0.001,0.002,0.001
152,2584,2024-09-09 18:07:51.443641235,2024-09-09 18:07:51.543537397,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002584.pcd,2024-09-09 18:07:51.493589316,1725905271464.4817,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905271464.48168945312500.png,Accel,2978,62224943,1725905271484,0.118,9.228,2.922,Gyro,5880,62222724,1725905271482,-0.002,0.007,0.003
153,2585,2024-09-09 18:07:51.543644541,2024-09-09 18:07:51.643553024,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002585.pcd,2024-09-09 18:07:51.593598782,1725905271564.503,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905271564.50292968750000.png,Accel,2989,62334025,1725905271593,0.137,9.228,2.942,Gyro,5902,62332933,1725905271592,-0.003,-0.002,-0.003
154,2586,2024-09-09 18:07:51.643659015,2024-09-09 18:07:51.743560453,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002586.pcd,2024-09-09 18:07:51.693609734,1725905271664.528,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905271664.52807617187500.png,Accel,2999,62433191,1725905271692,0.118,9.228,2.932,Gyro,5922,62433123,1725905271692,-0.008,-0.003,-0.006
155,2587,2024-09-09 18:07:51.743667380,2024-09-09 18:07:51.843594496,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002587.pcd,2024-09-09 18:07:51.793630938,1725905271764.5518,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905271764.55175781250000.png,Accel,3009,62532356,1725905271791,0.108,9.218,2.932,Gyro,5941,62528303,1725905271787,-0.002,0.002,-0.005
156,2588,2024-09-09 18:07:51.843694142,2024-09-09 18:07:51.943590420,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002588.pcd,2024-09-09 18:07:51.893642281,1725905271864.576,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905271864.57592773437500.png,Accel,3019,62631525,1725905271890,0.127,9.238,2.913,Gyro,5961,62628493,1725905271888,-0.003,0.003,0.000
157,2589,2024-09-09 18:07:51.943694697,2024-09-09 18:07:52.043577504,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002589.pcd,2024-09-09 18:07:51.993636100,1725905271964.5986,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905271964.59863281250000.png,Accel,3029,62730692,1725905271990,0.127,9.257,2.932,Gyro,5981,62728683,1725905271988,0.001,0.004,0.001
158,2590,2024-09-09 18:07:52.043685948,2024-09-09 18:07:52.143559387,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002590.pcd,2024-09-09 18:07:52.093622667,1725905272064.6218,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905272064.62182617187500.png,Accel,3039,62829854,1725905272089,0.118,9.248,2.922,Gyro,6001,62828873,1725905272088,0.001,0.002,0.001
159,2591,2024-09-09 18:07:52.143659741,2024-09-09 18:07:52.243534607,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002591.pcd,2024-09-09 18:07:52.193597174,1725905272164.6436,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905272164.64355468750000.png,Accel,3049,62929012,1725905272188,0.127,9.248,2.942,Gyro,6021,62929063,1725905272188,-0.005,0.001,0.000
160,2592,2024-09-09 18:07:52.243630049,2024-09-09 18:07:52.343538961,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002592.pcd,2024-09-09 18:07:52.293584505,1725905272264.666,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905272264.66601562500000.png,Accel,3059,63028175,1725905272287,0.127,9.248,2.932,Gyro,6040,63024243,1725905272283,-0.004,-0.001,-0.005
161,2593,2024-09-09 18:07:52.343631235,2024-09-09 18:07:52.443529926,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002593.pcd,2024-09-09 18:07:52.393580580,1725905272364.6868,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905272364.68676757812500.png,Accel,3069,63127333,1725905272386,0.137,9.218,2.932,Gyro,6060,63124433,1725905272383,-0.007,0.000,-0.007
162,2594,2024-09-09 18:07:52.443618700,2024-09-09 18:07:52.543489901,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002594.pcd,2024-09-09 18:07:52.493554300,1725905272464.7083,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905272464.70825195312500.png,Accel,3079,63226491,1725905272486,0.118,9.248,2.942,Gyro,6080,63224623,1725905272484,-0.006,0.004,-0.004
163,2595,2024-09-09 18:07:52.543585743,2024-09-09 18:07:52.643430088,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002595.pcd,2024-09-09 18:07:52.593507915,1725905272564.8025,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905272564.80249023437500.png,Accel,3089,63325650,1725905272585,0.127,9.248,2.932,Gyro,6100,63324813,1725905272584,-0.004,-0.004,0.004
164,2596,2024-09-09 18:07:52.643537504,2024-09-09 18:07:52.743370170,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002596.pcd,2024-09-09 18:07:52.693453837,1725905272665.0608,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905272665.06079101562500.png,Accel,3099,63424806,1725905272684,0.127,9.228,2.932,Gyro,6120,63425002,1725905272684,-0.002,-0.003,-0.003
165,2597,2024-09-09 18:07:52.743461949,2024-09-09 18:07:52.843290091,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002597.pcd,2024-09-09 18:07:52.793376020,1725905272765.322,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905272765.32202148437500.png,Accel,3110,63533890,1725905272793,0.118,9.238,2.932,Gyro,6141,63530202,1725905272789,0.004,0.001,0.000
166,2598,2024-09-09 18:07:52.843392674,2024-09-09 18:07:52.943217992,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002598.pcd,2024-09-09 18:07:52.893305333,1725905272865.5884,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905272865.58837890625000.png,Accel,3120,63633058,1725905272892,0.108,9.218,2.932,Gyro,6161,63630391,1725905272889,-0.005,0.001,-0.005
167,2599,2024-09-09 18:07:52.943317143,2024-09-09 18:07:53.043169428,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002599.pcd,2024-09-09 18:07:52.993243285,1725905272965.8574,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905272965.85742187500000.png,Accel,3130,63732223,1725905272991,0.127,9.238,2.942,Gyro,6181,63730581,1725905272990,-0.001,0.005,0.001
168,2600,2024-09-09 18:07:53.043261933,2024-09-09 18:07:53.143163728,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002600.pcd,2024-09-09 18:07:53.093212830,1725905273066.1316,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905273066.13159179687500.png,Accel,3140,63831390,1725905273090,0.127,9.248,2.932,Gyro,6201,63830771,1725905273090,-0.004,0.000,0.000
169,2601,2024-09-09 18:07:53.143256344,2024-09-09 18:07:53.243146588,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002601.pcd,2024-09-09 18:07:53.193201466,1725905273166.4084,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905273166.40844726562500.png,Accel,3150,63930557,1725905273190,0.137,9.228,2.922,Gyro,6221,63930961,1725905273190,-0.006,0.003,0.001
170,2602,2024-09-09 18:07:53.243244404,2024-09-09 18:07:53.343158292,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002602.pcd,2024-09-09 18:07:53.293201348,1725905273266.6904,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905273266.69042968750000.png,Accel,3160,64029724,1725905273289,0.118,9.257,2.932,Gyro,6240,64026141,1725905273285,-0.005,-0.006,-0.003
171,2603,2024-09-09 18:07:53.343257658,2024-09-09 18:07:53.443198104,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002603.pcd,2024-09-09 18:07:53.393227881,1725905273366.9753,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905273366.97534179687500.png,Accel,3170,64128894,1725905273388,0.118,9.228,2.932,Gyro,6260,64126331,1725905273385,-0.003,0.002,-0.002
172,2604,2024-09-09 18:07:53.443292543,2024-09-09 18:07:53.543227963,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002604.pcd,2024-09-09 18:07:53.493260253,1725905273467.2651,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905273467.26513671875000.png,Accel,3180,64228060,1725905273487,0.127,9.257,2.932,Gyro,6280,64226521,1725905273485,-0.002,0.001,0.002
173,2605,2024-09-09 18:07:53.543317509,2024-09-09 18:07:53.643282956,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002605.pcd,2024-09-09 18:07:53.593300232,1725905273567.4556,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905273567.45556640625000.png,Accel,3190,64327222,1725905273586,0.118,9.228,2.932,Gyro,6300,64326711,1725905273586,-0.003,-0.002,0.001
174,2606,2024-09-09 18:07:53.643381323,2024-09-09 18:07:53.743315165,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002606.pcd,2024-09-09 18:07:53.693348244,1725905273667.4539,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905273667.45385742187500.png,Accel,3200,64426390,1725905273685,0.108,9.228,2.932,Gyro,6319,64421891,1725905273681,-0.002,0.001,-0.003
175,2607,2024-09-09 18:07:53.743418079,2024-09-09 18:07:53.843315623,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002607.pcd,2024-09-09 18:07:53.793366851,1725905273767.45,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905273767.44995117187500.png,Accel,3210,64525558,1725905273784,0.137,9.208,2.932,Gyro,6339,64522081,1725905273781,-0.004,0.005,0.002
176,2608,2024-09-09 18:07:53.843413402,2024-09-09 18:07:53.943288368,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002608.pcd,2024-09-09 18:07:53.893350885,1725905273867.446,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905273867.44604492187500.png,Accel,3220,64624726,1725905273884,0.108,9.228,2.922,Gyro,6359,64622271,1725905273881,-0.004,0.000,-0.002
177,2609,2024-09-09 18:07:53.943381036,2024-09-09 18:07:54.043242511,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002609.pcd,2024-09-09 18:07:53.993311773,1725905273967.44,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905273967.43994140625000.png,Accel,3231,64733807,1725905273993,0.118,9.238,2.932,Gyro,6381,64732480,1725905273991,-0.006,-0.002,-0.005
178,2610,2024-09-09 18:07:54.043339880,2024-09-09 18:07:54.143231054,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002610.pcd,2024-09-09 18:07:54.093285467,1725905274067.4333,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905274067.43334960937500.png,Accel,3241,64832972,1725905274092,0.118,9.208,2.922,Gyro,6401,64832669,1725905274091,-0.004,-0.001,-0.001
179,2611,2024-09-09 18:07:54.143330563,2024-09-09 18:07:54.243229580,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002611.pcd,2024-09-09 18:07:54.193280071,1725905274167.4248,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905274167.42480468750000.png,Accel,3251,64932144,1725905274191,0.118,9.238,2.942,Gyro,6420,64927850,1725905274187,-0.003,0.004,0.003
180,2612,2024-09-09 18:07:54.243329755,2024-09-09 18:07:54.343220308,/home/khanj/Dev/PerceptionTools/DriveData/roof/pointcloud/Data/0000002612.pcd,2024-09-09 18:07:54.293275031,1725905274267.416,/home/khanj/Dev/PerceptionTools/DriveData/roof/Camera/_Color_1725905274267.41601562500000.png,Accel,3261,65031313,1725905274290,0.118,9.228,2.922,Gyro,6440,65028040,1725905274287,0.001,0.002,-0.001
